grid_cell,period,expanding_richness,contracting_richness,net_trend_index,turnover_balance
2717,P1,80.59017734758751,0.9170153223339417,79.67316202525357,0.9774985423422062
2718,P1,82.39413698734718,0.9079539072375592,81.48618308010963,0.9782009335543203
2719,P1,83.58874994068533,0.9020683635548508,82.68668157713049,0.9786469492979315
2750,P1,22.81792541619997,1.866743249940391,20.951182166259578,0.8487528210171216
2751,P1,23.27172936724579,1.8560615144057886,21.415667852840002,0.8522702196028628
2752,P1,23.69628188925288,1.8439040631238295,21.85237782612905,0.8556076242700777
2753,P1,24.268466490093,1.8279327101203764,22.440533779972625,0.8599092007984436
2755,P1,25.37903966725419,1.7935992637720872,23.585440403482103,0.8679849043499328
2756,P1,25.90313656574932,1.7690380571795674,24.134098508569753,0.8721431848934806
2757,P1,26.711338969719353,1.7467901704112148,24.96454879930814,0.8772378773172439
2758,P1,27.833153801151735,1.721227261552691,26.111926539599043,0.8835213460974989
2759,P1,28.72276393888283,1.6944708402926967,27.028293098590133,0.8885848202445557
2765,P1,36.2296656630497,1.4944934744577256,34.735172188591974,0.9207673009219273
2766,P1,37.803737844717375,1.4617197362235053,36.34201810849387,0.9255467871112745
2767,P1,39.531262124504096,1.4245669274571409,38.10669519704695,0.9304339841027379
2768,P1,41.33718585920781,1.3873609241397369,39.94982493506807,0.9350555580530826
2769,P1,43.198816092250524,1.3504529191479457,41.84836317310258,0.9393726115325296
2770,P1,45.09340262758329,1.3141824589659725,43.779220168617314,0.9433634628255253
2771,P1,47.002311040383766,1.278863733798484,45.723447306585285,0.9470243323705397
2773,P1,50.82269401608449,1.212143811980476,49.610550204104015,0.9534102973094419
2774,P1,52.73013687944921,1.181153366857624,51.54898351259159,0.9561815953036465
2775,P1,54.64001351814571,1.1519288083737906,53.48808470977192,0.9587062661617987
2776,P1,56.557417547298414,1.12454446893533,55.43287307836308,0.9610087996445459
2777,P1,58.48691734796195,1.099026704866135,57.387890643095815,0.9631112094526268
2778,P1,60.43161234279079,1.0753598230579546,59.35625251973284,0.965032913011607
2779,P1,62.39272396272504,1.0534931271558856,61.339230835569154,0.9667909869027034
2780,P1,64.36949834532733,1.0333483586724315,63.336149986654895,0.9684005082118471
2781,P1,66.35922050408854,1.0148269453199366,65.3443935587686,0.9698748410185101
2782,P1,68.35724014313544,0.9978166354785244,67.35942350765691,0.9712258433104993
2783,P1,70.35701707957075,0.9821972622128098,69.37481981735795,0.9724640291801607
2784,P1,72.35025064017637,0.9678455216568344,71.38240511851953,0.9735987273995621
2785,P1,74.32714944567712,0.9546387588633906,73.37251068681373,0.9746382549715837
2786,P1,76.27685788737236,0.942457827911595,75.33440005946076,0.9755901015391916
2787,P1,78.18802277239406,0.9311891361788924,77.25683363621518,0.9764611119419406
2788,P1,80.04946515552095,0.9207260017646175,79.12873915375633,0.9772576552283025
