name,province,code,level,type,dept,city,adminarea,protect,area,years
宁蒗泸沽湖,云南省,滇66,省级,湿地生态,林业部门,云南省,宁蒗彝族自治县,高原湖泊、高山森林及水禽,8133.0,19860301
拉市海高原湿地,云南省,滇64,省级,湿地生态,林业部门,云南省,玉龙纳西族自治县,高原湿地生态系统、特有珍稀濒危动植物,6523.0,19971008
双河磨南德水源,云南省,滇08,县市级,森林生态,林业部门,云南省,晋宁县,半湿润常绿阔叶林及云南松林,23503.0,19900101
德党后山水源林,云南省,滇81,县市级,森林生态,林业部门,云南省,永德县,亚热带常绿阔叶林,7331.0,19840101
云南纳板河流域,云南省,滇119,国家级,森林生态,环保部门,云南省,景洪市、勐海县,热带季雨林及野生动植物,26600.0,19910705
乌蒙山,云南省,滇57,国家级,森林生态,林业部门,云南省,大关县、永善县、彝良县、盐津县,森林生态系统，天然毛竹林群落、天麻原生,26186.65,19840101
麻栗坡老山,云南省,滇111,省级,森林生态,林业部门,云南省,麻栗坡县,滇东南热带山地季风常绿阔叶林、珍稀动植,20500.0,20050101
麻栗坡老君山,云南省,滇110,省级,森林生态,林业部门,云南省,麻栗坡县、马关县,季风常绿阔叶林、山地苔藓常绿阔叶林,4509.0,19811101
横河梁子,云南省,滇03,县市级,野生动物,林业部门,云南省,晋宁县,黑颈鹤及其栖息地,20917.0,20000101
寻甸黑颈鹤,云南省,滇07,县市级,野生动物,林业部门,云南省,寻甸县,黑颈鹤及其栖息地,7217.3,20000115
勐科河流域,云南省,滇151,县市级,森林生态,环保部门,云南省,梁河县,水源涵养林,3070.0,19980401
剑湖湿地,云南省,滇147,省级,湿地生态,环保部门,云南省,剑川县,湿地生态系统及候鸟,4630.28,20010201
海西海,云南省,滇145,县市级,森林生态,环保部门,云南省,洱源县,水源涵养林及野生动植物,14000.0,20040401
珠江水系,云南省,滇09,县市级,野生动物,农业部门,云南省,曲靖市,金线鲃、暗色唇鲮等特有土著鱼类,870.0,20061001
金沙江水系,云南省,滇10,县市级,野生动物,农业部门,云南省,曲靖市,长薄鳅、金线鲃等特有土著鱼类,2500.0,20061001
潇湘谷,云南省,滇16,县市级,森林生态,林业部门,云南省,曲靖市麒麟区,植物资源,2579.0,20080801
鲁布革,云南省,滇24,县市级,森林生态,林业部门,云南省,罗平县,野生动植物,7000.0,19990101
布龙,云南省,滇120,县市级,森林生态,林业部门,云南省,景洪市,热带野生动植物资源,35333.0,20081001
登楼山,云南省,滇37,县市级,森林生态,林业部门,云南省,华宁县,野生动植物,6144.0,20040625
易门翠柏,云南省,滇39,县市级,森林生态,林业部门,云南省,易门县,古翠柏林、黄杉林及半湿润常绿阔叶林,7800.0,20001201
玉白顶林场,云南省,滇41,县市级,森林生态,林业部门,云南省,峨山彝族自治县,水源林,6933.0,20031201
昌宁澜沧江,云南省,滇49,县市级,森林生态,林业部门,云南省,昌宁县,森林生态系统及野生动植物,6350.0,19970801
澜沧江－湄公河,云南省,滇116,县市级,野生动物,农业部门,云南省,西双版纳傣族自治州,鼋、双孔鱼及其生境,67.0,20051201
罗梭江鱼类,云南省,滇117,县市级,野生动物,农业部门,云南省,西双版纳傣族自治州,水生野生动物及其生境,720.0,20070418
鲁甸黄杉铁杉,云南省,滇51,县市级,野生植物,林业部门,云南省,鲁甸县,黄杉、铁杉,8.0,20061201
巧家马树,云南省,滇52,县市级,湿地生态,林业部门,云南省,巧家县,黑颈鹤及其越冬湿地生态系统,403.0,20070201
金沙江绥江段特有鱼类,云南省,滇58,县市级,野生动物,农业部门,云南省,绥江县,胭脂鱼、岩原鲤等水生野生动物,1024.0,20080101
二十四冈,云南省,滇59,县市级,森林生态,林业部门,云南省,绥江县,天然林,13003.0,20030501
墨江桫椤,云南省,滇71,省级,野生植物,环保部门,云南省,墨江哈尼族自治县,桫椤及其生境,6222.0,20010101
南垒河,云南省,滇77,县市级,野生动物,农业部门,云南省,孟连傣族拉祜族佤族自治县,水生野生动物,200.0,20041001
佛殿山,云南省,滇78,县市级,森林生态,林业部门,云南省,西盟佤族自治县,水源林,1370.0,19950927
樟水箐,云南省,滇99,县市级,森林生态,林业部门,云南省,禄丰县,森林及珍稀动物,3550.0,19820501
南溪河,云南省,滇108,县市级,野生动物,农业部门,云南省,河口瑶族自治县,鼋、水獭、斑鳖、山瑞鳖等水生野生动物,175.0,20070111
云南昆明,云南省,53000202,---,---,---,云南省,,,0.0,0
内蒙古大兴安岭汗马,内蒙古省,15111003,国家级,森林生态,林业部门,内蒙古省,根河市,寒温带苔原山地明亮针叶林原始生态系统,107348.0,19790501
内蒙古白音敖包,内蒙古省,15111004,国家级,森林生态,林业部门,内蒙古省,克什克滕旗,沙地云衫林,13862.0,19791004
内蒙古大青沟,内蒙古省,15111005,国家级,森林生态,林业部门,内蒙古省,科尔沁左翼后旗,"沙地原生森林生态系统和天然阔叶林
水曲柳及沟壑阔叶林",8183.0,19880509
内蒙古黑里河,内蒙古省,15111006,国家级,森林生态,林业部门,内蒙古省,宁城县,天然油松林生态系统、金钱豹、黑熊、金雕、勺鸡等重点野生动物和生物多样性,27638.0,19961229
内蒙古赛罕乌拉,内蒙古省,15111015,国家级,森林生态,林业部门,内蒙古省,巴林右旗,"森林生态系统及马鹿等野生动物
青羊、猞猁、马鹿金雕、黑鹳、大鸨等野生动物和森林、草原生态系统",100400.0,19970401
内蒙古贺兰山,内蒙古省,15111017,国家级,森林生态,林业部门,内蒙古省,阿拉善左旗,水源涵养林、野生动植物,67710.6,19920513
内蒙古额尔古纳,内蒙古省,15111019,国家级,森林生态,林业部门,内蒙古省,额尔古纳市,寒温带针叶林生态系统,106000.0,2003
内蒙古红花尔基樟子松林,内蒙古省,15111021,国家级,森林生态,林业部门,内蒙古省,鄂温克族自治旗,樟子松林及森林生态系统,20085.0,19980501
内蒙古大黑山国家级自然保护区,内蒙古省,15112011,国家级,森林生态,环保部门,内蒙古省,敖汉旗,天然阔叶林,86799.0,19960901
内蒙古大青山,内蒙古省,15121026,国家级,森林生态,林业部门,内蒙古省,呼和浩特市,森林生态系统,388577.0,19961216
内蒙古青山,内蒙古省,15121029,国家级,森林生态,林业部门,内蒙古省,科尔沁右翼前旗,"森林生态系统
森林向草原过度带上的蒙古栎黑桦为主的温带落叶林极其赖以生存的珍惜物种",26989.0,20030301
内蒙古黄岗梁,内蒙古省,15121031,省级,森林生态,林业部门,内蒙古省,克什克腾旗,森林生态系统,38307.0,20041201
内蒙古桦木沟,内蒙古省,15121032,省级,森林生态,林业部门,内蒙古省,克什克腾旗,森林生态系统,41858.0,20041201
内蒙古杜拉尔,内蒙古省,15121033,省级,森林生态,林业部门,内蒙古省,阿尔山市,"天然次生林
森林生态系统为主、湿地生态系统",38567.0,19970101
内蒙古大兴安岭阿鲁,内蒙古省,15121040,省级,森林生态,林业部门,内蒙古省,根河市,"森林及野生动物
原生性寒温带明亮针叶林森林生态系统和国家重点保护野生动物物种",64386.0,20010101
内蒙古乌拉山,内蒙古省,15121041,省级,森林生态,林业部门,内蒙古省,乌拉特前旗,侧柏林及天然次生林生态系统,83159.6,20030301
内蒙古蒙格罕山,内蒙古省,15121043,省级,森林生态,林业部门,内蒙古省,科尔沁右翼中旗,"森林生态系统
森林、草原人文古迹及珍稀动植物",20855.0,20030301
内蒙古高格斯台罕乌拉,内蒙古省,15121044,国家级,森林生态,林业部门,内蒙古省,阿鲁科尔沁旗,"森林、草原、湿地生态系统及珍稀动物
过渡带森林草原生态系统",106284.0,19971127
内蒙古乌兰坝-石棚沟,内蒙古省,15121046,省级,森林生态,林业部门,内蒙古省,巴林左旗,过渡带森林草原生态系统,118517.0,1997
内蒙古老头山,内蒙古省,15121049,省级,野生动物,林业部门,内蒙古省,突泉县,"野生动物及其生境
大兴安岭中段森林生态系统",31442.0,19970801
内蒙古苏木山,内蒙古省,15121053,省级,森林生态,林业部门,内蒙古省,兴和县,次生林及野生动植物,16700.0,19991101
内蒙古阿尔山石塘林,内蒙古省,15121059,省级,森林生态,林业部门,内蒙古省,阿尔山市,森林生态系统和珍贵兴安落叶松、泥炭藓沼泽湿地,28914.0,2002
内蒙古罕山,内蒙古省,15121067,国家级,森林生态,林业部门,内蒙古省,通辽市、扎鲁特旗,山杨、黑桦、白桦、落叶松、大鸨、金雕、棕熊、雪兔、黄羊、马鹿,91333.0,1996
内蒙古代钦塔垃五角枫,内蒙古省,15121068,省级,草原草甸,林业部门,内蒙古省,科尔沁右翼中旗,"草原生态系统及珍禽
五角枫榆树草原珍禽栖息地",61641.3,20010101
内蒙古维纳河,内蒙古省,15121073,省级,森林生态,林业部门,内蒙古省,鄂温克族自治旗,"草原生态系统及矿泉
樟子松次生林及草甸",125564.0,19981101
内蒙古梅力更,内蒙古省,15121074,省级,森林生态,林业部门,内蒙古省,包头市九原区,斑羚及天然侧柏林,15268.0,20001201
内蒙古九峰山,内蒙古省,15121075,省级,森林生态,林业部门,内蒙古省,土右旗,油松次生林,67920.0,2001
内蒙古海拉尔西山,内蒙古省,15121076,省级,森林生态,林业部门,内蒙古省,呼伦贝尔市,原生古樟子松林及沙地,14677.0,20011201
内蒙古室韦,内蒙古省,15121078,省级,森林生态,林业部门,内蒙古省,额尔古纳市,"森林及野生动植物
山地森林生态系统、额尔古纳河及哈乌尔河水源涵养地",102559.0,20030301
内蒙古科左后旗莲花吐,内蒙古省,15131141,县市级,森林生态,林业部门,内蒙古省,科尔沁左翼后旗,"针阔混交林
针阔叶林及湿地水域生态系统",3357.0,20021201
内蒙古公爷仓,内蒙古省,15131143,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,"森林生态系统
榆树、桑树、清泉",5600.0,20011201
内蒙古赤峰市沙日温都,内蒙古省,15131146,县市级,森林生态,林业部门,内蒙古省,阿鲁科尔沁旗,森林生态系统、珍稀濒危野生动物,71333.0,19991001
内蒙古赤峰市根丕,内蒙古省,15131147,县市级,森林生态,林业部门,内蒙古省,阿鲁科尔沁旗,森林生态系统、珍稀濒危野生动物,50667.0,19991001
内蒙古左中包罕天然榆树、山杏,内蒙古省,15131148,县市级,森林生态,林业部门,内蒙古省,科左中旗,天然榆树,13400.0,2002
内蒙古赤峰市大乌梁苏,内蒙古省,15131149,县市级,森林生态,林业部门,内蒙古省,赤峰市松山区,森林生态系统及珍稀野生动植物,2533.0,19981101
内蒙古吴刚山,内蒙古省,15131150,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,"天然次生林
蒙古栎、桦树、大果榆、桑等",7500.0,20021201
内蒙古科尔沁区国有二林场,内蒙古省,15131151,县市级,森林生态,林业部门,内蒙古省,通辽市科尔沁区,针叶阔叶林 森林生态系统,4000.0,20021101
内蒙古束力古台天然山杏,内蒙古省,15131154,县市级,森林生态,其他部门,内蒙古省,科尔沁左翼后旗,"天然山杏林
灌丛",1333.0,20011201
内蒙古库伦敖伦天然林,内蒙古省,15131158,县市级,森林生态,林业部门,内蒙古省,库伦旗,森林生态系统,7000.0,20021101
内蒙古平顶山,内蒙古省,15131159,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,"森林生态系统
蒙古栎、桑、山梨、山榆、胡枝子等",8460.0,20011201
内蒙古王爷井,内蒙古省,15131160,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,灌丛,15000.0,2000
内蒙古左中花胡硕天然榆树疏林草场,内蒙古省,15131161,县市级,草原草甸,林业部门,内蒙古省,科尔沁左翼中旗,"草原草甸及榆树林
天然榆树疏林草场",34000.0,20020101
内蒙古扎鲁特旗山杏第一林,内蒙古省,15131162,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,灌丛,10600.0,2000
内蒙古巴彦查干,内蒙古省,15131163,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,"天然次生林
典型草原植被和森林生态系统",12600.0,20011201
内蒙古王爷山,内蒙古省,15131164,县市级,草原草甸,林业部门,内蒙古省,扎鲁特旗,"草甸草原生态系统
灌丛及草甸草原",15000.0,20000901
内蒙古炮台山,内蒙古省,15131165,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,五角枫、油松、榆、柳,4760.0,2000
内蒙古神山,内蒙古省,15131166,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,灌丛,3100.0,2000
内蒙古查布嘎图嫦娥山,内蒙古省,15131167,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,天然次生林、奇特的山水景观,17500.0,2000
内蒙古扎尔吐沟,内蒙古省,15131168,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,次生阔叶林,17814.0,20011201
内蒙古金门山,内蒙古省,15131170,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,"天然次生林
山榆、蒙古栎、枫树等",12620.0,20011201
内蒙古扎鲁特旗塔拉宝力皋蒙古栎,内蒙古省,15131171,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,蒙古栎林,4000.0,20000901
内蒙古扎鲁特旗阿拉坦大坝,内蒙古省,15131172,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,灌丛,1167.0,2000
内蒙古乌斯吐,内蒙古省,15131175,省级,森林生态,林业部门,内蒙古省,科尔沁左翼中旗,"森林生态系统
天然次生林、奇特的山水景观",33823.0,20011226
内蒙古四楞山,内蒙古省,15131176,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,灌丛及草甸草原,7533.0,2002
内蒙古水泉沟,内蒙古省,15131180,县市级,森林生态,林业部门,内蒙古省,扎鲁特旗,灌丛,333.0,2001
内蒙古乌西,内蒙古省,15131182,县市级,森林生态,林业部门,内蒙古省,克一河镇,森林生态系统,300.0,1996
